stop_id,stop_name,trip_id,arrival_time,departure_time,stop_sequence,route_id,shape_dist_traveled
183,Greater Kailash,15457,17:09:55,17:10:15,10,upward,13737.647
184,Chirag Delhi,15457,17:12:00,17:12:20,11,upward,14563.604
185,Panchsheel Park,15457,17:14:04,17:14:24,12,upward,15478.074
59,Hauz Khas,15457,17:16:53,17:17:13,13,upward,16891.973
81,Botanical Garden,15458,16:47:50,16:48:10,0,upward,0.0
161,Okhla Bird Sanctuary,15458,16:51:42,16:52:02,1,upward,2003.493
162,Kalindi Kunj,15458,16:54:37,16:54:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15458,16:58:09,16:58:29,3,upward,5593.097
164,Okhla Vihar,15458,17:01:30,17:01:50,4,upward,7428.589
165,Jamia Millia Islamia,15458,17:04:17,17:04:37,5,upward,8372.665
166,Sukhdev Vihar,15458,17:07:10,17:07:30,6,upward,9604.107
167,Okhla NSIC,15458,17:09:48,17:10:08,7,upward,10754.323
131,Kalkaji Mandir,15458,17:12:05,17:12:25,8,upward,11547.502
182,Nehru Enclave,15458,17:14:01,17:14:21,9,upward,12378.613
183,Greater Kailash,15458,17:16:40,17:17:00,10,upward,13737.647
184,Chirag Delhi,15458,17:18:45,17:19:05,11,upward,14563.604
185,Panchsheel Park,15458,17:20:49,17:21:09,12,upward,15478.074
59,Hauz Khas,15458,17:23:38,17:23:58,13,upward,16891.973
81,Botanical Garden,15459,16:54:35,16:54:55,0,upward,0.0
161,Okhla Bird Sanctuary,15459,16:58:27,16:58:47,1,upward,2003.493
162,Kalindi Kunj,15459,17:01:22,17:01:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15459,17:04:54,17:05:14,3,upward,5593.097
164,Okhla Vihar,15459,17:08:15,17:08:35,4,upward,7428.589
165,Jamia Millia Islamia,15459,17:11:02,17:11:22,5,upward,8372.665
166,Sukhdev Vihar,15459,17:13:55,17:14:15,6,upward,9604.107
167,Okhla NSIC,15459,17:16:33,17:16:53,7,upward,10754.323
131,Kalkaji Mandir,15459,17:18:50,17:19:10,8,upward,11547.502
182,Nehru Enclave,15459,17:20:46,17:21:06,9,upward,12378.613
183,Greater Kailash,15459,17:23:25,17:23:45,10,upward,13737.647
184,Chirag Delhi,15459,17:25:30,17:25:50,11,upward,14563.604
185,Panchsheel Park,15459,17:27:34,17:27:54,12,upward,15478.074
59,Hauz Khas,15459,17:30:23,17:30:43,13,upward,16891.973
81,Botanical Garden,15460,17:01:20,17:01:40,0,upward,0.0
161,Okhla Bird Sanctuary,15460,17:05:12,17:05:32,1,upward,2003.493
162,Kalindi Kunj,15460,17:08:07,17:08:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15460,17:11:39,17:11:59,3,upward,5593.097
164,Okhla Vihar,15460,17:15:00,17:15:20,4,upward,7428.589
165,Jamia Millia Islamia,15460,17:17:47,17:18:07,5,upward,8372.665
166,Sukhdev Vihar,15460,17:20:40,17:21:00,6,upward,9604.107
167,Okhla NSIC,15460,17:23:18,17:23:38,7,upward,10754.323
131,Kalkaji Mandir,15460,17:25:35,17:25:55,8,upward,11547.502
182,Nehru Enclave,15460,17:27:31,17:27:51,9,upward,12378.613
183,Greater Kailash,15460,17:30:10,17:30:30,10,upward,13737.647
184,Chirag Delhi,15460,17:32:15,17:32:35,11,upward,14563.604
185,Panchsheel Park,15460,17:34:19,17:34:39,12,upward,15478.074
59,Hauz Khas,15460,17:37:08,17:37:28,13,upward,16891.973
81,Botanical Garden,15461,17:06:30,17:06:50,0,upward,0.0
161,Okhla Bird Sanctuary,15461,17:10:22,17:10:42,1,upward,2003.493
162,Kalindi Kunj,15461,17:13:17,17:13:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15461,17:16:49,17:17:09,3,upward,5593.097
164,Okhla Vihar,15461,17:20:10,17:20:30,4,upward,7428.589
165,Jamia Millia Islamia,15461,17:22:57,17:23:17,5,upward,8372.665
166,Sukhdev Vihar,15461,17:25:50,17:26:10,6,upward,9604.107
167,Okhla NSIC,15461,17:28:28,17:28:48,7,upward,10754.323
131,Kalkaji Mandir,15461,17:30:45,17:31:05,8,upward,11547.502
182,Nehru Enclave,15461,17:32:41,17:33:01,9,upward,12378.613
183,Greater Kailash,15461,17:35:20,17:35:40,10,upward,13737.647
184,Chirag Delhi,15461,17:37:25,17:37:45,11,upward,14563.604
185,Panchsheel Park,15461,17:39:29,17:39:49,12,upward,15478.074
59,Hauz Khas,15461,17:42:18,17:42:38,13,upward,16891.973
81,Botanical Garden,15462,17:11:40,17:12:00,0,upward,0.0
161,Okhla Bird Sanctuary,15462,17:15:32,17:15:52,1,upward,2003.493
162,Kalindi Kunj,15462,17:18:27,17:18:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15462,17:21:59,17:22:19,3,upward,5593.097
164,Okhla Vihar,15462,17:25:20,17:25:40,4,upward,7428.589
165,Jamia Millia Islamia,15462,17:28:07,17:28:27,5,upward,8372.665
166,Sukhdev Vihar,15462,17:31:00,17:31:20,6,upward,9604.107
167,Okhla NSIC,15462,17:33:38,17:33:58,7,upward,10754.323
131,Kalkaji Mandir,15462,17:35:55,17:36:15,8,upward,11547.502
182,Nehru Enclave,15462,17:37:51,17:38:11,9,upward,12378.613
183,Greater Kailash,15462,17:40:30,17:40:50,10,upward,13737.647
184,Chirag Delhi,15462,17:42:35,17:42:55,11,upward,14563.604
185,Panchsheel Park,15462,17:44:39,17:44:59,12,upward,15478.074
59,Hauz Khas,15462,17:47:28,17:47:48,13,upward,16891.973
81,Botanical Garden,15463,17:16:50,17:17:10,0,upward,0.0
161,Okhla Bird Sanctuary,15463,17:20:42,17:21:02,1,upward,2003.493
162,Kalindi Kunj,15463,17:23:37,17:23:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15463,17:27:09,17:27:29,3,upward,5593.097
164,Okhla Vihar,15463,17:30:30,17:30:50,4,upward,7428.589
165,Jamia Millia Islamia,15463,17:33:17,17:33:37,5,upward,8372.665
166,Sukhdev Vihar,15463,17:36:10,17:36:30,6,upward,9604.107
167,Okhla NSIC,15463,17:38:48,17:39:08,7,upward,10754.323
131,Kalkaji Mandir,15463,17:41:05,17:41:25,8,upward,11547.502
182,Nehru Enclave,15463,17:43:01,17:43:21,9,upward,12378.613
183,Greater Kailash,15463,17:45:40,17:46:00,10,upward,13737.647
184,Chirag Delhi,15463,17:47:45,17:48:05,11,upward,14563.604
185,Panchsheel Park,15463,17:49:49,17:50:09,12,upward,15478.074
59,Hauz Khas,15463,17:52:38,17:52:58,13,upward,16891.973
81,Botanical Garden,15464,17:22:00,17:22:20,0,upward,0.0
161,Okhla Bird Sanctuary,15464,17:25:52,17:26:12,1,upward,2003.493
162,Kalindi Kunj,15464,17:28:47,17:29:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15464,17:32:19,17:32:39,3,upward,5593.097
164,Okhla Vihar,15464,17:35:40,17:36:00,4,upward,7428.589
165,Jamia Millia Islamia,15464,17:38:27,17:38:47,5,upward,8372.665
166,Sukhdev Vihar,15464,17:41:20,17:41:40,6,upward,9604.107
167,Okhla NSIC,15464,17:43:58,17:44:18,7,upward,10754.323
131,Kalkaji Mandir,15464,17:46:15,17:46:35,8,upward,11547.502
182,Nehru Enclave,15464,17:48:11,17:48:31,9,upward,12378.613
183,Greater Kailash,15464,17:50:50,17:51:10,10,upward,13737.647
184,Chirag Delhi,15464,17:52:55,17:53:15,11,upward,14563.604
185,Panchsheel Park,15464,17:54:59,17:55:19,12,upward,15478.074
59,Hauz Khas,15464,17:57:48,17:58:08,13,upward,16891.973
81,Botanical Garden,15465,17:27:10,17:27:30,0,upward,0.0
161,Okhla Bird Sanctuary,15465,17:31:02,17:31:22,1,upward,2003.493
162,Kalindi Kunj,15465,17:33:57,17:34:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15465,17:37:29,17:37:49,3,upward,5593.097
164,Okhla Vihar,15465,17:40:50,17:41:10,4,upward,7428.589
165,Jamia Millia Islamia,15465,17:43:37,17:43:57,5,upward,8372.665
166,Sukhdev Vihar,15465,17:46:30,17:46:50,6,upward,9604.107
167,Okhla NSIC,15465,17:49:08,17:49:28,7,upward,10754.323
131,Kalkaji Mandir,15465,17:51:25,17:51:45,8,upward,11547.502
182,Nehru Enclave,15465,17:53:21,17:53:41,9,upward,12378.613
183,Greater Kailash,15465,17:56:00,17:56:20,10,upward,13737.647
184,Chirag Delhi,15465,17:58:05,17:58:25,11,upward,14563.604
185,Panchsheel Park,15465,18:00:09,18:00:29,12,upward,15478.074
59,Hauz Khas,15465,18:02:58,18:03:18,13,upward,16891.973
81,Botanical Garden,15466,17:32:20,17:32:40,0,upward,0.0
161,Okhla Bird Sanctuary,15466,17:36:12,17:36:32,1,upward,2003.493
162,Kalindi Kunj,15466,17:39:07,17:39:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15466,17:42:39,17:42:59,3,upward,5593.097
164,Okhla Vihar,15466,17:46:00,17:46:20,4,upward,7428.589
165,Jamia Millia Islamia,15466,17:48:47,17:49:07,5,upward,8372.665
166,Sukhdev Vihar,15466,17:51:40,17:52:00,6,upward,9604.107
167,Okhla NSIC,15466,17:54:18,17:54:38,7,upward,10754.323
131,Kalkaji Mandir,15466,17:56:35,17:56:55,8,upward,11547.502
182,Nehru Enclave,15466,17:58:31,17:58:51,9,upward,12378.613
183,Greater Kailash,15466,18:01:10,18:01:30,10,upward,13737.647
184,Chirag Delhi,15466,18:03:15,18:03:35,11,upward,14563.604
185,Panchsheel Park,15466,18:05:19,18:05:39,12,upward,15478.074
59,Hauz Khas,15466,18:08:08,18:08:28,13,upward,16891.973
81,Botanical Garden,15467,17:37:30,17:37:50,0,upward,0.0
161,Okhla Bird Sanctuary,15467,17:41:22,17:41:42,1,upward,2003.493
162,Kalindi Kunj,15467,17:44:17,17:44:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15467,17:47:49,17:48:09,3,upward,5593.097
164,Okhla Vihar,15467,17:51:10,17:51:30,4,upward,7428.589
165,Jamia Millia Islamia,15467,17:53:57,17:54:17,5,upward,8372.665
166,Sukhdev Vihar,15467,17:56:50,17:57:10,6,upward,9604.107
167,Okhla NSIC,15467,17:59:28,17:59:48,7,upward,10754.323
131,Kalkaji Mandir,15467,18:01:45,18:02:05,8,upward,11547.502
182,Nehru Enclave,15467,18:03:41,18:04:01,9,upward,12378.613
183,Greater Kailash,15467,18:06:20,18:06:40,10,upward,13737.647
184,Chirag Delhi,15467,18:08:25,18:08:45,11,upward,14563.604
185,Panchsheel Park,15467,18:10:29,18:10:49,12,upward,15478.074
59,Hauz Khas,15467,18:13:18,18:13:38,13,upward,16891.973
81,Botanical Garden,15468,17:42:40,17:43:00,0,upward,0.0
161,Okhla Bird Sanctuary,15468,17:46:32,17:46:52,1,upward,2003.493
162,Kalindi Kunj,15468,17:49:27,17:49:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15468,17:52:59,17:53:19,3,upward,5593.097
164,Okhla Vihar,15468,17:56:20,17:56:40,4,upward,7428.589
165,Jamia Millia Islamia,15468,17:59:07,17:59:27,5,upward,8372.665
166,Sukhdev Vihar,15468,18:02:00,18:02:20,6,upward,9604.107
167,Okhla NSIC,15468,18:04:38,18:04:58,7,upward,10754.323
131,Kalkaji Mandir,15468,18:06:55,18:07:15,8,upward,11547.502
182,Nehru Enclave,15468,18:08:51,18:09:11,9,upward,12378.613
183,Greater Kailash,15468,18:11:30,18:11:50,10,upward,13737.647
184,Chirag Delhi,15468,18:13:35,18:13:55,11,upward,14563.604
185,Panchsheel Park,15468,18:15:39,18:15:59,12,upward,15478.074
59,Hauz Khas,15468,18:18:28,18:18:48,13,upward,16891.973
81,Botanical Garden,15469,17:47:50,17:48:10,0,upward,0.0
161,Okhla Bird Sanctuary,15469,17:51:42,17:52:02,1,upward,2003.493
162,Kalindi Kunj,15469,17:54:37,17:54:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15469,17:58:09,17:58:29,3,upward,5593.097
164,Okhla Vihar,15469,18:01:30,18:01:50,4,upward,7428.589
165,Jamia Millia Islamia,15469,18:04:17,18:04:37,5,upward,8372.665
166,Sukhdev Vihar,15469,18:07:10,18:07:30,6,upward,9604.107
167,Okhla NSIC,15469,18:09:48,18:10:08,7,upward,10754.323
131,Kalkaji Mandir,15469,18:12:05,18:12:25,8,upward,11547.502
182,Nehru Enclave,15469,18:14:01,18:14:21,9,upward,12378.613
183,Greater Kailash,15469,18:16:40,18:17:00,10,upward,13737.647
184,Chirag Delhi,15469,18:18:45,18:19:05,11,upward,14563.604
185,Panchsheel Park,15469,18:20:49,18:21:09,12,upward,15478.074
59,Hauz Khas,15469,18:23:38,18:23:58,13,upward,16891.973
81,Botanical Garden,15470,17:53:00,17:53:20,0,upward,0.0
161,Okhla Bird Sanctuary,15470,17:56:52,17:57:12,1,upward,2003.493
162,Kalindi Kunj,15470,17:59:47,18:00:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15470,18:03:19,18:03:39,3,upward,5593.097
164,Okhla Vihar,15470,18:06:40,18:07:00,4,upward,7428.589
165,Jamia Millia Islamia,15470,18:09:27,18:09:47,5,upward,8372.665
166,Sukhdev Vihar,15470,18:12:20,18:12:40,6,upward,9604.107
167,Okhla NSIC,15470,18:14:58,18:15:18,7,upward,10754.323
131,Kalkaji Mandir,15470,18:17:15,18:17:35,8,upward,11547.502
182,Nehru Enclave,15470,18:19:11,18:19:31,9,upward,12378.613
183,Greater Kailash,15470,18:21:50,18:22:10,10,upward,13737.647
184,Chirag Delhi,15470,18:23:55,18:24:15,11,upward,14563.604
185,Panchsheel Park,15470,18:25:59,18:26:19,12,upward,15478.074
59,Hauz Khas,15470,18:28:48,18:29:08,13,upward,16891.973
81,Botanical Garden,15471,17:58:10,17:58:30,0,upward,0.0
161,Okhla Bird Sanctuary,15471,18:02:02,18:02:22,1,upward,2003.493
162,Kalindi Kunj,15471,18:04:57,18:05:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15471,18:08:29,18:08:49,3,upward,5593.097
164,Okhla Vihar,15471,18:11:50,18:12:10,4,upward,7428.589
165,Jamia Millia Islamia,15471,18:14:37,18:14:57,5,upward,8372.665
166,Sukhdev Vihar,15471,18:17:30,18:17:50,6,upward,9604.107
167,Okhla NSIC,15471,18:20:08,18:20:28,7,upward,10754.323
131,Kalkaji Mandir,15471,18:22:25,18:22:45,8,upward,11547.502
182,Nehru Enclave,15471,18:24:21,18:24:41,9,upward,12378.613
183,Greater Kailash,15471,18:27:00,18:27:20,10,upward,13737.647
184,Chirag Delhi,15471,18:29:05,18:29:25,11,upward,14563.604
185,Panchsheel Park,15471,18:31:09,18:31:29,12,upward,15478.074
59,Hauz Khas,15471,18:33:58,18:34:18,13,upward,16891.973
81,Botanical Garden,15472,18:03:20,18:03:40,0,upward,0.0
161,Okhla Bird Sanctuary,15472,18:07:12,18:07:32,1,upward,2003.493
162,Kalindi Kunj,15472,18:10:07,18:10:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15472,18:13:39,18:13:59,3,upward,5593.097
164,Okhla Vihar,15472,18:17:00,18:17:20,4,upward,7428.589
165,Jamia Millia Islamia,15472,18:19:47,18:20:07,5,upward,8372.665
166,Sukhdev Vihar,15472,18:22:40,18:23:00,6,upward,9604.107
167,Okhla NSIC,15472,18:25:18,18:25:38,7,upward,10754.323
131,Kalkaji Mandir,15472,18:27:35,18:27:55,8,upward,11547.502
182,Nehru Enclave,15472,18:29:31,18:29:51,9,upward,12378.613
183,Greater Kailash,15472,18:32:10,18:32:30,10,upward,13737.647
184,Chirag Delhi,15472,18:34:15,18:34:35,11,upward,14563.604
185,Panchsheel Park,15472,18:36:19,18:36:39,12,upward,15478.074
59,Hauz Khas,15472,18:39:08,18:39:28,13,upward,16891.973
81,Botanical Garden,15473,18:08:30,18:08:50,0,upward,0.0
161,Okhla Bird Sanctuary,15473,18:12:22,18:12:42,1,upward,2003.493
162,Kalindi Kunj,15473,18:15:17,18:15:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15473,18:18:49,18:19:09,3,upward,5593.097
164,Okhla Vihar,15473,18:22:10,18:22:30,4,upward,7428.589
165,Jamia Millia Islamia,15473,18:24:57,18:25:17,5,upward,8372.665
166,Sukhdev Vihar,15473,18:27:50,18:28:10,6,upward,9604.107
167,Okhla NSIC,15473,18:30:28,18:30:48,7,upward,10754.323
131,Kalkaji Mandir,15473,18:32:45,18:33:05,8,upward,11547.502
182,Nehru Enclave,15473,18:34:41,18:35:01,9,upward,12378.613
183,Greater Kailash,15473,18:37:20,18:37:40,10,upward,13737.647
184,Chirag Delhi,15473,18:39:25,18:39:45,11,upward,14563.604
185,Panchsheel Park,15473,18:41:29,18:41:49,12,upward,15478.074
59,Hauz Khas,15473,18:44:18,18:44:38,13,upward,16891.973
81,Botanical Garden,15474,18:13:40,18:14:00,0,upward,0.0
161,Okhla Bird Sanctuary,15474,18:17:32,18:17:52,1,upward,2003.493
162,Kalindi Kunj,15474,18:20:27,18:20:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15474,18:23:59,18:24:19,3,upward,5593.097
164,Okhla Vihar,15474,18:27:20,18:27:40,4,upward,7428.589
165,Jamia Millia Islamia,15474,18:30:07,18:30:27,5,upward,8372.665
166,Sukhdev Vihar,15474,18:33:00,18:33:20,6,upward,9604.107
167,Okhla NSIC,15474,18:35:38,18:35:58,7,upward,10754.323
131,Kalkaji Mandir,15474,18:37:55,18:38:15,8,upward,11547.502
182,Nehru Enclave,15474,18:39:51,18:40:11,9,upward,12378.613
183,Greater Kailash,15474,18:42:30,18:42:50,10,upward,13737.647
184,Chirag Delhi,15474,18:44:35,18:44:55,11,upward,14563.604
185,Panchsheel Park,15474,18:46:39,18:46:59,12,upward,15478.074
59,Hauz Khas,15474,18:49:28,18:49:48,13,upward,16891.973
81,Botanical Garden,15475,18:18:50,18:19:10,0,upward,0.0
161,Okhla Bird Sanctuary,15475,18:22:42,18:23:02,1,upward,2003.493
162,Kalindi Kunj,15475,18:25:37,18:25:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15475,18:29:09,18:29:29,3,upward,5593.097
164,Okhla Vihar,15475,18:32:30,18:32:50,4,upward,7428.589
165,Jamia Millia Islamia,15475,18:35:17,18:35:37,5,upward,8372.665
166,Sukhdev Vihar,15475,18:38:10,18:38:30,6,upward,9604.107
167,Okhla NSIC,15475,18:40:48,18:41:08,7,upward,10754.323
131,Kalkaji Mandir,15475,18:43:05,18:43:25,8,upward,11547.502
182,Nehru Enclave,15475,18:45:01,18:45:21,9,upward,12378.613
183,Greater Kailash,15475,18:47:40,18:48:00,10,upward,13737.647
184,Chirag Delhi,15475,18:49:45,18:50:05,11,upward,14563.604
185,Panchsheel Park,15475,18:51:49,18:52:09,12,upward,15478.074
59,Hauz Khas,15475,18:54:38,18:54:58,13,upward,16891.973
81,Botanical Garden,15476,18:24:00,18:24:20,0,upward,0.0
161,Okhla Bird Sanctuary,15476,18:27:52,18:28:12,1,upward,2003.493
162,Kalindi Kunj,15476,18:30:47,18:31:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15476,18:34:19,18:34:39,3,upward,5593.097
164,Okhla Vihar,15476,18:37:40,18:38:00,4,upward,7428.589
165,Jamia Millia Islamia,15476,18:40:27,18:40:47,5,upward,8372.665
166,Sukhdev Vihar,15476,18:43:20,18:43:40,6,upward,9604.107
167,Okhla NSIC,15476,18:45:58,18:46:18,7,upward,10754.323
131,Kalkaji Mandir,15476,18:48:15,18:48:35,8,upward,11547.502
182,Nehru Enclave,15476,18:50:11,18:50:31,9,upward,12378.613
183,Greater Kailash,15476,18:52:50,18:53:10,10,upward,13737.647
184,Chirag Delhi,15476,18:54:55,18:55:15,11,upward,14563.604
185,Panchsheel Park,15476,18:56:59,18:57:19,12,upward,15478.074
59,Hauz Khas,15476,18:59:48,19:00:08,13,upward,16891.973
81,Botanical Garden,15477,18:29:10,18:29:30,0,upward,0.0
161,Okhla Bird Sanctuary,15477,18:33:02,18:33:22,1,upward,2003.493
162,Kalindi Kunj,15477,18:35:57,18:36:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15477,18:39:29,18:39:49,3,upward,5593.097
164,Okhla Vihar,15477,18:42:50,18:43:10,4,upward,7428.589
165,Jamia Millia Islamia,15477,18:45:37,18:45:57,5,upward,8372.665
166,Sukhdev Vihar,15477,18:48:30,18:48:50,6,upward,9604.107
167,Okhla NSIC,15477,18:51:08,18:51:28,7,upward,10754.323
131,Kalkaji Mandir,15477,18:53:25,18:53:45,8,upward,11547.502
182,Nehru Enclave,15477,18:55:21,18:55:41,9,upward,12378.613
183,Greater Kailash,15477,18:58:00,18:58:20,10,upward,13737.647
184,Chirag Delhi,15477,19:00:05,19:00:25,11,upward,14563.604
185,Panchsheel Park,15477,19:02:09,19:02:29,12,upward,15478.074
59,Hauz Khas,15477,19:04:58,19:05:18,13,upward,16891.973
81,Botanical Garden,15478,18:34:20,18:34:40,0,upward,0.0
161,Okhla Bird Sanctuary,15478,18:38:12,18:38:32,1,upward,2003.493
162,Kalindi Kunj,15478,18:41:07,18:41:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15478,18:44:39,18:44:59,3,upward,5593.097
164,Okhla Vihar,15478,18:48:00,18:48:20,4,upward,7428.589
165,Jamia Millia Islamia,15478,18:50:47,18:51:07,5,upward,8372.665
166,Sukhdev Vihar,15478,18:53:40,18:54:00,6,upward,9604.107
167,Okhla NSIC,15478,18:56:18,18:56:38,7,upward,10754.323
131,Kalkaji Mandir,15478,18:58:35,18:58:55,8,upward,11547.502
182,Nehru Enclave,15478,19:00:31,19:00:51,9,upward,12378.613
183,Greater Kailash,15478,19:03:10,19:03:30,10,upward,13737.647
184,Chirag Delhi,15478,19:05:15,19:05:35,11,upward,14563.604
185,Panchsheel Park,15478,19:07:19,19:07:39,12,upward,15478.074
59,Hauz Khas,15478,19:10:08,19:10:28,13,upward,16891.973
81,Botanical Garden,15479,18:39:30,18:39:50,0,upward,0.0
161,Okhla Bird Sanctuary,15479,18:43:22,18:43:42,1,upward,2003.493
162,Kalindi Kunj,15479,18:46:17,18:46:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15479,18:49:49,18:50:09,3,upward,5593.097
164,Okhla Vihar,15479,18:53:10,18:53:30,4,upward,7428.589
165,Jamia Millia Islamia,15479,18:55:57,18:56:17,5,upward,8372.665
166,Sukhdev Vihar,15479,18:58:50,18:59:10,6,upward,9604.107
167,Okhla NSIC,15479,19:01:28,19:01:48,7,upward,10754.323
131,Kalkaji Mandir,15479,19:03:45,19:04:05,8,upward,11547.502
182,Nehru Enclave,15479,19:05:41,19:06:01,9,upward,12378.613
183,Greater Kailash,15479,19:08:20,19:08:40,10,upward,13737.647
184,Chirag Delhi,15479,19:10:25,19:10:45,11,upward,14563.604
185,Panchsheel Park,15479,19:12:29,19:12:49,12,upward,15478.074
59,Hauz Khas,15479,19:15:18,19:15:38,13,upward,16891.973
81,Botanical Garden,15480,18:44:40,18:45:00,0,upward,0.0
161,Okhla Bird Sanctuary,15480,18:48:32,18:48:52,1,upward,2003.493
162,Kalindi Kunj,15480,18:51:27,18:51:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15480,18:54:59,18:55:19,3,upward,5593.097
164,Okhla Vihar,15480,18:58:20,18:58:40,4,upward,7428.589
165,Jamia Millia Islamia,15480,19:01:07,19:01:27,5,upward,8372.665
166,Sukhdev Vihar,15480,19:04:00,19:04:20,6,upward,9604.107
167,Okhla NSIC,15480,19:06:38,19:06:58,7,upward,10754.323
131,Kalkaji Mandir,15480,19:08:55,19:09:15,8,upward,11547.502
182,Nehru Enclave,15480,19:10:51,19:11:11,9,upward,12378.613
183,Greater Kailash,15480,19:13:30,19:13:50,10,upward,13737.647
184,Chirag Delhi,15480,19:15:35,19:15:55,11,upward,14563.604
185,Panchsheel Park,15480,19:17:39,19:17:59,12,upward,15478.074
59,Hauz Khas,15480,19:20:28,19:20:48,13,upward,16891.973
81,Botanical Garden,15481,18:49:50,18:50:10,0,upward,0.0
161,Okhla Bird Sanctuary,15481,18:53:42,18:54:02,1,upward,2003.493
162,Kalindi Kunj,15481,18:56:37,18:56:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15481,19:00:09,19:00:29,3,upward,5593.097
164,Okhla Vihar,15481,19:03:30,19:03:50,4,upward,7428.589
165,Jamia Millia Islamia,15481,19:06:17,19:06:37,5,upward,8372.665
166,Sukhdev Vihar,15481,19:09:10,19:09:30,6,upward,9604.107
167,Okhla NSIC,15481,19:11:48,19:12:08,7,upward,10754.323
131,Kalkaji Mandir,15481,19:14:05,19:14:25,8,upward,11547.502
182,Nehru Enclave,15481,19:16:01,19:16:21,9,upward,12378.613
183,Greater Kailash,15481,19:18:40,19:19:00,10,upward,13737.647
184,Chirag Delhi,15481,19:20:45,19:21:05,11,upward,14563.604
185,Panchsheel Park,15481,19:22:49,19:23:09,12,upward,15478.074
59,Hauz Khas,15481,19:25:38,19:25:58,13,upward,16891.973
81,Botanical Garden,15482,18:55:00,18:55:20,0,upward,0.0
161,Okhla Bird Sanctuary,15482,18:58:52,18:59:12,1,upward,2003.493
162,Kalindi Kunj,15482,19:01:47,19:02:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15482,19:05:19,19:05:39,3,upward,5593.097
164,Okhla Vihar,15482,19:08:40,19:09:00,4,upward,7428.589
165,Jamia Millia Islamia,15482,19:11:27,19:11:47,5,upward,8372.665
166,Sukhdev Vihar,15482,19:14:20,19:14:40,6,upward,9604.107
167,Okhla NSIC,15482,19:16:58,19:17:18,7,upward,10754.323
131,Kalkaji Mandir,15482,19:19:15,19:19:35,8,upward,11547.502
182,Nehru Enclave,15482,19:21:11,19:21:31,9,upward,12378.613
183,Greater Kailash,15482,19:23:50,19:24:10,10,upward,13737.647
184,Chirag Delhi,15482,19:25:55,19:26:15,11,upward,14563.604
185,Panchsheel Park,15482,19:27:59,19:28:19,12,upward,15478.074
59,Hauz Khas,15482,19:30:48,19:31:08,13,upward,16891.973
81,Botanical Garden,15483,19:00:10,19:00:30,0,upward,0.0
161,Okhla Bird Sanctuary,15483,19:04:02,19:04:22,1,upward,2003.493
162,Kalindi Kunj,15483,19:06:57,19:07:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15483,19:10:29,19:10:49,3,upward,5593.097
164,Okhla Vihar,15483,19:13:50,19:14:10,4,upward,7428.589
165,Jamia Millia Islamia,15483,19:16:37,19:16:57,5,upward,8372.665
166,Sukhdev Vihar,15483,19:19:30,19:19:50,6,upward,9604.107
167,Okhla NSIC,15483,19:22:08,19:22:28,7,upward,10754.323
131,Kalkaji Mandir,15483,19:24:25,19:24:45,8,upward,11547.502
182,Nehru Enclave,15483,19:26:21,19:26:41,9,upward,12378.613
183,Greater Kailash,15483,19:29:00,19:29:20,10,upward,13737.647
184,Chirag Delhi,15483,19:31:05,19:31:25,11,upward,14563.604
185,Panchsheel Park,15483,19:33:09,19:33:29,12,upward,15478.074
59,Hauz Khas,15483,19:35:58,19:36:18,13,upward,16891.973
81,Botanical Garden,15484,19:05:20,19:05:40,0,upward,0.0
161,Okhla Bird Sanctuary,15484,19:09:12,19:09:32,1,upward,2003.493
162,Kalindi Kunj,15484,19:12:07,19:12:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15484,19:15:39,19:15:59,3,upward,5593.097
164,Okhla Vihar,15484,19:19:00,19:19:20,4,upward,7428.589
165,Jamia Millia Islamia,15484,19:21:47,19:22:07,5,upward,8372.665
